date,exchus,exdnus,exhkus,exsius,exszus,exeuus
20150616,6.2085,6.6372,7.7519,1.3436,0.9325,0.8898
20150617,6.2086,6.6321,7.7525,1.3478,0.9272,0.8894
20150618,6.2075,6.5421,7.7526,1.3316,0.9196,0.8769
20150619,6.2085,6.5827,7.7515,1.3359,0.9206,0.8822
20150622,6.2085,6.5574,7.7517,1.3346,0.9188,0.8789
20150623,6.2066,6.6680,7.7527,1.3404,0.9336,0.8937
20150624,6.2061,6.6730,7.7529,1.3453,0.9360,0.8946
20150625,6.2084,6.6631,7.7518,1.3433,0.9375,0.8932
20150626,6.2080,6.6897,7.7523,1.3486,0.9351,0.8964
20150629,6.2085,6.6726,7.7526,1.3471,0.9280,0.8945
20150630,6.2000,6.6884,7.7513,1.3469,0.9346,0.8965
20150701,6.2008,6.7310,7.7524,1.3517,0.9456,0.9022
20150702,6.2044,6.7236,7.7512,1.3490,0.9436,0.9017
20150703,,,,,,
20150706,6.2089,6.7382,7.7528,1.3488,0.9432,0.9029
20150707,6.2097,6.8140,7.7553,1.3568,0.9482,0.9131
20150708,6.2087,6.7399,7.7519,1.3508,0.9458,0.9032
20150709,6.2086,6.7678,7.7511,1.3512,0.9495,0.9070
20150710,6.2092,6.6926,7.7510,1.3497,0.9411,0.8969
20150713,6.2081,6.7711,7.7523,1.3572,0.9492,0.9074
20150714,6.2088,6.7742,7.7511,1.3610,0.9459,0.9079
20150715,6.2082,6.8056,7.7502,1.3662,0.9521,0.9120
20150716,6.2094,6.8462,7.7506,1.3652,0.9562,0.9176
20150717,6.2085,6.8776,7.7504,1.3665,0.9608,0.9218
20150720,6.2095,6.8762,7.7508,1.3704,0.9630,0.9217
20150721,6.2095,6.8278,7.7508,1.3635,0.9590,0.9152
20150722,6.2093,6.8548,7.7503,1.3664,0.9613,0.9188
20150723,6.2091,6.7987,7.7508,1.3688,0.9581,0.9111
20150724,6.2095,6.7978,7.7513,1.3716,0.9620,0.9111
20150727,6.2091,6.7141,7.7507,1.3668,0.9597,0.8999
20150728,6.2084,6.7501,7.7511,1.3636,0.9638,0.9046
20150729,6.2089,6.7667,7.7513,1.3658,0.9630,0.9069
20150730,6.2096,6.8353,7.7523,1.3753,0.9696,0.9163
20150731,6.2097,6.7670,7.7514,1.3694,0.9636,0.9068
20150803,6.2087,6.8136,7.7531,1.3775,0.9682,0.9122
20150804,6.2086,6.8120,7.7535,1.3775,0.9732,0.9130
20150805,6.2096,6.8655,7.7519,1.3852,0.9810,0.9201
20150806,6.2096,6.8314,7.7505,1.3835,0.9808,0.9156
20150807,6.2087,6.8091,7.7525,1.3851,0.9824,0.9126
20150810,6.2094,6.7869,7.7529,1.3830,0.9848,0.9096
20150811,6.3232,6.7587,7.7627,1.4038,0.9869,0.9056
20150812,6.3845,6.6655,7.7555,1.4030,0.9691,0.8930
20150813,6.3982,6.6974,7.7550,1.3980,0.9760,0.8973
20150814,6.3908,6.7170,7.7554,1.4047,0.9780,0.9001
20150817,6.3937,6.7376,7.7547,1.4063,0.9770,0.9027
20150818,6.3928,6.7684,7.7541,1.4055,0.9764,0.9068
20150819,6.3956,6.7469,7.7527,1.4058,0.9702,0.9041
20150820,6.3875,6.6642,7.7525,1.4028,0.9621,0.8929
20150821,6.3887,6.5716,7.7508,1.4041,0.9488,0.8806
20150824,6.4029,6.4456,7.7537,1.4092,0.9347,0.8636
20150825,6.4122,6.5412,7.7510,1.4006,0.9488,0.8764
20150826,6.4083,6.5533,7.7512,1.4060,0.9472,0.8780
20150827,6.4053,6.6403,7.7496,1.3982,0.9631,0.8898
20150828,6.3890,6.6794,7.7499,1.4090,0.9622,0.8951
20150831,6.3760,6.6672,7.7500,1.4118,0.9681,0.8933
20150901,6.3630,6.6264,7.7500,1.4125,0.9622,0.8879
20150902,6.3544,6.6398,7.7500,1.4165,0.9690,0.8895
20150903,6.3549,6.7180,7.7504,1.4169,0.9764,0.9006
20150904,6.3549,6.7108,7.7499,1.4221,0.9754,0.8995
20150907,,,,,,
20150908,6.3657,6.6727,7.7505,1.4184,0.9780,0.8943
20150909,6.3768,6.6828,7.7511,1.4149,0.9767,0.8957
20150910,6.3770,6.6239,7.7499,1.4132,0.9735,0.8879
20150911,6.3735,6.5789,7.7500,1.4144,0.9735,0.8820
20150914,6.3664,6.5980,7.7500,1.4062,0.9687,0.8844
20150915,6.3685,6.6256,7.7501,1.4028,0.9755,0.8881
20150916,6.3694,6.6007,7.7500,1.3970,0.9688,0.8846
20150917,6.3645,6.5957,7.7500,1.3980,0.9710,0.8840
20150918,6.3628,6.5689,7.7499,1.3960,0.9614,0.8804
20150921,6.3676,6.6582,7.7502,1.4096,0.9702,0.8925
20150922,6.3750,6.6989,7.7495,1.4177,0.9733,0.8982
20150923,6.3836,6.6856,7.7500,1.4276,0.9780,0.8961
20150924,6.3818,6.6301,7.7502,1.4249,0.9730,0.8887
20150925,6.3737,6.6661,7.7504,1.4234,0.9760,0.8935
20150928,6.3685,6.6396,7.7501,1.4278,0.9735,0.8900
20150929,6.3621,6.6346,7.7500,1.4273,0.9710,0.8892
20150930,6.3556,6.6832,7.7499,1.4234,0.9773,0.8959
20151001,6.3559,6.6601,7.7500,1.4289,0.9744,0.8929
20151002,6.3559,6.6160,7.7501,1.4337,0.9684,0.8868
20151005,6.3559,6.6624,7.7500,1.4194,0.9746,0.8929
20151006,6.3559,6.6237,7.7500,1.4213,0.9678,0.8876
20151007,6.3559,6.6332,7.7498,1.4094,0.9716,0.8890
20151008,6.3529,6.6124,7.7500,1.4093,0.9674,0.8864
20151009,6.3450,6.5649,7.7498,1.3943,0.9615,0.8800
20151012,,,,,,
20151013,6.3417,6.5558,7.7500,1.4009,0.9594,0.8786
20151014,6.3462,6.5240,7.7499,1.3837,0.9517,0.8744
20151015,6.3459,6.5348,7.7498,1.3783,0.9489,0.8758
20151016,6.3523,6.5664,7.7500,1.3842,0.9536,0.8803
20151019,6.3591,6.5907,7.7500,1.3870,0.9560,0.8834
20151020,6.3480,6.5673,7.7499,1.3901,0.9540,0.8804
20151021,6.3487,6.5756,7.7503,1.3939,0.9570,0.8814
20151022,6.3577,6.6941,7.7498,1.3943,0.9710,0.8977
20151023,6.3488,6.7710,7.7500,1.3970,0.9769,0.9078
20151026,6.3517,6.7503,7.7495,1.3914,0.9815,0.9049
20151027,6.3517,6.7502,7.7499,1.3950,0.9848,0.9048
20151028,6.3581,6.7412,7.7495,1.3927,0.9848,0.9037
20151029,6.3552,6.8021,7.7496,1.4043,0.9915,0.9122
20151030,6.3180,6.7550,7.7496,1.4005,0.9858,0.9056
20151102,6.3180,6.7642,7.7499,1.4009,0.9853,0.9069
20151103,6.3180,6.8142,7.7500,1.3993,0.9922,0.9136
20151104,6.3357,6.8673,7.7502,1.4033,0.9933,0.9207
20151105,6.3180,6.8639,7.7507,1.4070,0.9964,0.9200
20151106,6.3180,6.9417,7.7512,1.4200,1.0048,0.9306
20151109,6.3619,6.9282,7.7518,1.4218,1.0017,0.9288
20151110,6.3603,6.9810,7.7510,1.4222,1.0076,0.9358
20151111,,,,,,
20151112,6.3690,6.9282,7.7498,1.4191,1.0014,0.9287
20151113,6.3735,6.9587,7.7509,1.4240,1.0088,0.9327
20151116,6.3700,6.9683,7.7516,1.4224,1.0079,0.9339
20151117,6.3771,7.0156,7.7500,1.4231,1.0169,0.9404
20151118,6.3834,7.0126,7.7502,1.4240,1.0198,0.9400
20151119,6.3825,6.9416,7.7498,1.4129,1.0140,0.9306
20151120,6.3835,6.9975,7.7500,1.4130,1.0183,0.9381
20151123,6.3890,7.0371,7.7502,1.4186,1.0205,0.9432
20151124,6.3883,7.0035,7.7500,1.4116,1.0161,0.9388
20151125,6.3877,7.0274,7.7504,1.4047,1.0220,0.9420
20151126,,,,,,
20151127,6.3945,7.0417,7.7507,1.4135,1.0305,0.9438
20151130,6.3883,7.0625,7.7526,1.4095,1.0282,0.9468
20151201,6.3883,7.0245,7.7518,1.4071,1.0296,0.9416
20151202,6.3883,7.0549,7.7504,1.4122,1.0274,0.9458
20151203,6.3883,6.8426,7.7498,1.3982,0.9996,0.9173
20151204,6.3883,6.8537,7.7500,1.3957,0.9986,0.9188
20151207,6.4081,6.8818,7.7500,1.4046,1.0026,0.9225
20151208,6.4162,6.8607,7.7503,1.4087,0.9940,0.9195
20151209,6.4270,6.7934,7.7501,1.4048,0.9866,0.9104
20151210,6.4363,6.8148,7.7499,1.4011,0.9888,0.9134
20151211,6.4538,6.7811,7.7504,1.4120,0.9828,0.9089
20151214,6.4588,6.7677,7.7506,1.4074,0.9823,0.9070
20151215,6.4600,6.8396,7.7504,1.4088,0.9921,0.9165
20151216,6.4723,6.8220,7.7501,1.4091,0.9852,0.9143
20151217,6.4822,6.9057,7.7526,1.4217,0.9987,0.9256
20151218,6.4800,6.8788,7.7527,1.4115,0.9940,0.9219
20151221,6.4793,6.8333,7.7524,1.4076,0.9912,0.9158
20151222,6.4778,6.7968,7.7518,1.4037,0.9866,0.9109
20151223,6.4763,6.8622,7.7498,1.4065,0.9938,0.9195
20151224,6.4758,6.8119,7.7513,1.4047,0.9872,0.9128
20151225,,,,,,
20151228,6.4778,6.7946,7.7508,1.4079,0.9878,0.9105
20151229,6.4778,6.8346,7.7496,1.4124,0.9924,0.9161
20151230,6.4896,6.8381,7.7506,1.4152,0.9890,0.9164
20151231,6.4778,6.8723,7.7507,1.4166,1.0017,0.9209
20160101,,,,,,
20160104,6.5338,6.9072,7.7505,1.4264,1.0042,0.9257
20160105,6.5219,6.9441,7.7517,1.4279,1.0096,0.9308
20160106,6.5554,6.9328,7.7523,1.4356,1.0084,0.9292
20160107,6.5926,6.8692,7.7541,1.4306,1.0018,0.9208
20160108,6.5932,6.8527,7.7636,1.4414,0.9972,0.9187
20160111,6.5675,6.8586,7.7596,1.4352,1.0000,0.9193
20160112,6.5700,6.8846,7.7617,1.4381,1.0030,0.9228
20160113,6.5700,6.8698,7.7594,1.4338,1.0064,0.9206
20160114,6.5891,6.8713,7.7854,1.4372,1.0072,0.9206
20160115,6.5840,6.8069,7.7962,1.4403,0.9984,0.9121
20160118,,,,,,
20160119,6.5783,6.8436,7.8173,1.4359,1.0032,0.9169
20160120,6.5781,6.8429,7.8270,1.4389,1.0032,0.9168
20160121,6.5794,6.8885,7.8144,1.4347,1.0112,0.9231
20160122,6.5788,6.8998,7.7922,1.4277,1.0148,0.9247
20160125,6.5790,6.8905,7.7881,1.4279,1.0148,0.9232
20160126,6.5814,6.8799,7.7932,1.4259,1.0189,0.9220
20160127,6.5773,6.8666,7.7942,1.4283,1.0176,0.9202
20160128,6.5744,6.8135,7.7939,1.4270,1.0134,0.9131
20160129,6.5752,6.8886,7.7876,1.4241,1.0226,0.9232
20160201,6.5778,6.8540,7.7739,1.4239,1.0202,0.9184
20160202,6.5795,6.8410,7.7924,1.4269,1.0181,0.9168
20160203,6.5765,6.7529,7.7969,1.4225,1.0070,0.9049
20160204,6.5638,6.6641,7.7872,1.3953,0.9926,0.8929
20160205,6.5710,6.7052,7.7929,1.4065,0.9938,0.8984
20160208,6.5710,6.6819,7.7911,1.4027,0.9885,0.8953
20160209,6.5710,6.6047,7.7955,1.3970,0.9720,0.8850
20160210,6.5710,6.6512,7.7909,1.3943,0.9779,0.8911
20160211,6.5710,6.5691,7.7924,1.3881,0.9706,0.8801
20160212,6.5710,6.6437,7.7890,1.3961,0.9768,0.8901
20160215,,,,,,
20160216,6.5154,6.7007,7.7893,1.4054,0.9884,0.8977
20160217,6.5270,6.7001,7.7858,1.4053,0.9926,0.8977
20160218,6.5163,6.7271,7.7790,1.4043,0.9940,0.9016
20160219,6.5202,6.7070,7.7720,1.4056,0.9893,0.8987
20160222,6.5197,6.7725,7.7714,1.3995,0.9986,0.9076
20160223,6.5263,6.7742,7.7700,1.4083,0.9920,0.9078
20160224,6.5290,6.7707,7.7702,1.4062,0.9860,0.9074
20160225,6.5320,6.7671,7.7703,1.4026,0.9894,0.9069
20160226,6.5390,6.8234,7.7724,1.4075,0.9967,0.9147
20160229,6.5525,6.8632,7.7763,1.4055,0.9960,0.9201
20160301,6.5500,6.8759,7.7709,1.4012,0.9994,0.9219
20160302,6.5499,6.8768,7.7745,1.3998,0.9981,0.9221
20160303,6.5312,6.8132,7.7707,1.3895,0.9920,0.9134
20160304,6.5064,6.7768,7.7647,1.3747,0.9926,0.9083
20160307,6.5155,6.7825,7.7641,1.3787,0.9969,0.9088
20160308,6.5044,6.7664,7.7675,1.3833,0.9939,0.9068
20160309,6.5105,6.7691,7.7648,1.3787,0.9957,0.9073
20160310,6.5070,6.6841,7.7639,1.3816,0.9857,0.8959
20160311,6.4940,6.6726,7.7574,1.3713,0.9813,0.8945
20160314,6.4984,6.7142,7.7578,1.3761,0.9860,0.9003
20160315,6.5110,6.7113,7.7600,1.3808,0.9852,0.8999
20160316,6.5189,6.7322,7.7621,1.3833,0.9879,0.9029
20160317,6.4745,6.5856,7.7560,1.3507,0.9680,0.8837
20160318,6.4682,6.5999,7.7533,1.3569,0.9682,0.8856
20160321,6.4812,6.6191,7.7528,1.3582,0.9678,0.8881
20160322,6.4876,6.6378,7.7532,1.3613,0.9705,0.8906
20160323,6.5035,6.6700,7.7537,1.3659,0.9731,0.8949
20160324,6.5124,6.6785,7.7601,1.3707,0.9766,0.8958
20160325,6.5131,6.6769,7.7577,1.3708,0.9780,0.8957
20160328,6.5051,6.6515,7.7576,1.3697,0.9732,0.8921
20160329,6.5063,6.6533,7.7566,1.3635,0.9744,0.8925
20160330,6.4648,6.5769,7.7531,1.3515,0.9636,0.8826
20160331,6.4480,6.5425,7.7563,1.3462,0.9583,0.8780
20160401,6.4776,6.5424,7.7537,1.3482,0.9588,0.8783
20160404,6.4776,6.5353,7.7542,1.3515,0.9597,0.8783
20160405,6.4760,6.5338,7.7564,1.3568,0.9572,0.8792
20160406,6.4780,6.5125,7.7555,1.3464,0.9537,0.8749
20160407,6.4599,6.5344,7.7569,1.3517,0.9552,0.8783
20160408,6.4628,6.5234,7.7561,1.3475,0.9536,0.8767
20160411,6.4580,6.5231,7.7540,1.3445,0.9538,0.8763
20160412,6.4639,6.5317,7.7545,1.3448,0.9546,0.8776
20160413,6.4768,6.5978,7.7556,1.3519,0.9651,0.8864
20160414,6.4810,6.6059,7.7562,1.3629,0.9667,0.8879
20160415,6.4730,6.5871,7.7547,1.3562,0.9670,0.8853
20160418,6.4717,6.5721,7.7549,1.3525,0.9636,0.8832
20160419,6.4571,6.5429,7.7551,1.3366,0.9599,0.8791
20160420,6.4675,6.5679,7.7558,1.3426,0.9671,0.8826
20160421,6.4810,6.5841,7.7568,1.3488,0.9722,0.8849
20160422,6.5004,6.6203,7.7564,1.3532,0.9774,0.8898
20160425,6.4900,6.6009,7.7559,1.3517,0.9742,0.8870
20160426,6.4905,6.5747,7.7553,1.3516,0.9713,0.8835
20160427,6.4940,6.5735,7.7561,1.3505,0.9710,0.8832
20160428,6.4735,6.5724,7.7569,1.3469,0.9687,0.8830
20160429,6.4738,6.5059,7.7570,1.3454,0.9598,0.8740
20160502,6.4738,6.4625,7.7591,1.3421,0.9556,0.8684
20160503,6.4900,6.4662,7.7617,1.3516,0.9541,0.8690
20160504,6.4945,6.4764,7.7608,1.3585,0.9574,0.8706
20160505,6.5032,6.5241,7.7618,1.3588,0.9686,0.8769
20160506,6.4970,6.5133,7.7605,1.3590,0.9697,0.8756
20160509,6.5140,6.5246,7.7626,1.3688,0.9698,0.8770
20160510,6.5150,6.5350,7.7610,1.3693,0.9746,0.8783
20160511,6.4910,6.5011,7.7599,1.3654,0.9699,0.8738
20160512,6.5140,6.5372,7.7582,1.3725,0.9693,0.8787
20160513,6.5285,6.5856,7.7620,1.3720,0.9756,0.8854
20160516,6.5184,6.5658,7.7624,1.3686,0.9772,0.8828
20160517,6.5170,6.5602,7.7624,1.3678,0.9761,0.8821
20160518,6.5370,6.5947,7.7642,1.3763,0.9822,0.8868
20160519,6.5440,6.6311,7.7685,1.3806,0.9894,0.8917
20160520,6.5485,6.6351,7.7677,1.3824,0.9920,0.8923
20160523,6.5533,6.6443,7.7672,1.3795,0.9919,0.8935
20160524,6.5552,6.6723,7.7669,1.3816,0.9930,0.8973
20160525,6.5538,6.6665,7.7658,1.3793,0.9908,0.8965
20160526,6.5540,6.6499,7.7650,1.3736,0.9898,0.8941
20160527,6.5615,6.6757,7.7663,1.3748,0.9916,0.8977
20160530,,,,,,
20160531,6.5798,6.6788,7.7689,1.3778,0.9934,0.8981
20160601,6.5748,6.6630,7.7709,1.3780,0.9892,0.8957
20160602,6.5815,6.6675,7.7706,1.3747,0.9902,0.8963
20160603,6.5638,6.5670,7.7683,1.3591,0.9781,0.8826
20160606,6.5611,6.5509,7.7668,1.3577,0.9720,0.8807
20160607,6.5710,6.5507,7.7664,1.3524,0.9663,0.8811
20160608,6.5600,6.5222,7.7620,1.3465,0.9594,0.8772
20160609,6.5590,6.5621,7.7619,1.3524,0.9639,0.8827
20160610,6.5590,6.5903,7.7628,1.3570,0.9632,0.8864
20160613,6.5823,6.5904,7.7621,1.3549,0.9662,0.8864
20160614,6.5930,6.6328,7.7604,1.3550,0.9640,0.8924
20160615,6.5785,6.6156,7.7601,1.3548,0.9647,0.8898
20160616,6.5899,6.6639,7.7609,1.3534,0.9662,0.8962
20160617,6.5849,6.6053,7.7613,1.3504,0.9610,0.8884
20160620,6.5768,6.5698,7.7605,1.3432,0.9616,0.8835
20160621,6.5893,6.6023,7.7585,1.3419,0.9596,0.8879
20160622,6.5750,6.5922,7.7579,1.3395,0.9584,0.8861
20160623,6.5740,6.5449,7.7568,1.3391,0.9566,0.8793
20160624,6.6150,6.6849,7.7587,1.3487,0.9702,0.8988
20160627,6.6481,6.7453,7.7605,1.3624,0.9787,0.9071
20160628,6.6450,6.7290,7.7588,1.3558,0.9812,0.9046
20160629,6.6350,6.6908,7.7587,1.3472,0.9794,0.8995
20160630,6.6459,6.7208,7.7591,1.3489,0.9792,0.9065
20160701,6.6547,6.6757,7.7581,1.3452,0.9730,0.8973
20160704,,,,,,
20160705,6.6770,6.7149,7.7587,1.3508,0.9768,0.9025
20160706,6.6900,6.7172,7.7583,1.3511,0.9778,0.9028
20160707,6.6790,6.7253,7.7582,1.3490,0.9781,0.9038
20160708,6.6878,6.7403,7.7581,1.3458,0.9843,0.9060
20160711,6.6917,6.7333,7.7573,1.3510,0.9830,0.9054
20160712,6.6860,6.7172,7.7584,1.3476,0.9869,0.9030
20160713,6.6832,6.6937,7.7557,1.3463,0.9834,0.8999
20160714,6.6801,6.6958,7.7540,1.3423,0.9806,0.9002
20160715,6.6865,6.7255,7.7543,1.3479,0.9834,0.9042
20160718,6.7013,6.7159,7.7550,1.3481,0.9822,0.9029
20160719,6.6931,6.7532,7.7557,1.3533,0.9850,0.9079
20160720,6.6760,6.7590,7.7552,1.3577,0.9872,0.9085
20160721,6.6735,6.7528,7.7561,1.3560,0.9869,0.9078
20160722,6.6760,6.7815,7.7568,1.3586,0.9888,0.9117
20160725,6.6783,6.7758,7.7562,1.3623,0.9869,0.9107
20160726,6.6690,6.7735,7.7572,1.3592,0.9924,0.9104
20160727,6.6680,6.7709,7.7567,1.3584,0.9936,0.9101
20160728,6.6538,6.7041,7.7563,1.3525,0.9806,0.9014
20160729,6.6371,6.6596,7.7588,1.3431,0.9690,0.8954
20160801,6.6421,6.6557,7.7609,1.3397,0.9671,0.8948
20160802,6.6239,6.6257,7.7605,1.3384,0.9643,0.8909
20160803,6.6320,6.6583,7.7580,1.3424,0.9716,0.8953
20160804,6.6388,6.6793,7.7566,1.3417,0.9738,0.8981
20160805,6.6530,6.7112,7.7551,1.3469,0.9796,0.9025
20160808,6.6597,6.7129,7.7570,1.3481,0.9838,0.9027
20160809,6.6530,6.6939,7.7565,1.3436,0.9826,0.9001
20160810,6.6345,6.6587,7.7562,1.3400,0.9759,0.8952
20160811,6.6274,6.6603,7.7562,1.3429,0.9722,0.8954
20160812,6.6324,6.6591,7.7565,1.3456,0.9738,0.8951
20160815,6.6370,6.6430,7.7565,1.3426,0.9714,0.8929
20160816,6.6240,6.5989,7.7549,1.3390,0.9622,0.8868
20160817,6.6328,6.6058,7.7549,1.3456,0.9640,0.8879
20160818,6.6297,6.5659,7.7528,1.3398,0.9576,0.8823
20160819,6.6515,6.5699,7.7530,1.3469,0.9594,0.8829
20160822,6.6475,6.5786,7.7530,1.3506,0.9625,0.8839
20160823,6.6378,6.5828,7.7531,1.3511,0.9622,0.8843
20160824,6.6562,6.6142,7.7543,1.3552,0.9673,0.8884
20160825,6.6560,6.6028,7.7552,1.3538,0.9684,0.8870
20160826,6.6690,6.6255,7.7561,1.3548,0.9718,0.8899
20160829,6.6775,6.6571,7.7552,1.3602,0.9780,0.8943
20160830,6.6778,6.6755,7.7578,1.3638,0.9822,0.8969
20160831,6.6776,6.6764,7.7568,1.3630,0.9830,0.8972
20160901,6.6713,6.6476,7.7570,1.3593,0.9792,0.8933
20160902,6.6790,6.6678,7.7555,1.3594,0.9804,0.8962
20160905,,,,,,
20160906,6.6722,6.6223,7.7549,1.3476,0.9718,0.8899
20160907,6.6600,6.6239,7.7553,1.3465,0.9702,0.8898
20160908,6.6640,6.6117,7.7565,1.3492,0.9726,0.8884
20160909,6.6778,6.6368,7.7570,1.3592,0.9770,0.8917
20160912,6.6788,6.6284,7.7579,1.3591,0.9736,0.8905
20160913,6.6782,6.6203,7.7584,1.3660,0.9740,0.8895
20160914,6.6707,6.6040,7.7582,1.3629,0.9708,0.8872
20160915,6.6707,6.6200,7.7580,1.3627,0.9714,0.8892
20160916,6.6707,6.6744,7.7585,1.3681,0.9794,0.8961
20160919,6.6650,6.6648,7.7578,1.3605,0.9798,0.8945
20160920,6.6700,6.6724,7.7574,1.3621,0.9781,0.8951
20160921,6.6695,6.6772,7.7559,1.3577,0.9758,0.8957
20160922,6.6630,6.6390,7.7556,1.3558,0.9678,0.8906
20160923,6.6690,6.6427,7.7565,1.3592,0.9702,0.8910
20160926,6.6683,6.6117,7.7556,1.3593,0.9668,0.8873
20160927,6.6691,6.6483,7.7542,1.3609,0.9718,0.8922
20160928,6.6730,6.6540,7.7534,1.3617,0.9724,0.8929
20160929,6.6650,6.6274,7.7552,1.3621,0.9655,0.8894
20160930,6.6685,6.6249,7.7555,1.3628,0.9694,0.8898
20161003,6.6685,6.6401,7.7557,1.3658,0.9740,0.8921
20161004,6.6685,6.6359,7.7563,1.3701,0.9780,0.8919
20161005,6.6685,6.6460,7.7572,1.3701,0.9770,0.8932
20161006,6.6685,6.6691,7.7575,1.3726,0.9798,0.8962
20161007,6.6685,6.6693,7.7583,1.3755,0.9806,0.8964
20161010,,,,,,
20161011,6.7190,6.7268,7.7600,1.3784,0.9878,0.9040
20161012,6.7180,6.7531,7.7571,1.3853,0.9902,0.9079
20161013,6.7248,6.7387,7.7562,1.3838,0.9870,0.9060
20161014,6.7277,6.7726,7.7587,1.3901,0.9902,0.9103
20161017,6.7350,6.7652,7.7591,1.3891,0.9880,0.9091
20161018,6.7401,6.7658,7.7586,1.3848,0.9886,0.9093
20161019,6.7370,6.7859,7.7574,1.3865,0.9894,0.9119
20161020,6.7439,6.8036,7.7577,1.3912,0.9916,0.9146
20161021,6.7654,6.8453,7.7576,1.3954,0.9951,0.9203
20161024,6.7728,6.8314,7.7576,1.3939,0.9920,0.9184
20161025,6.7780,6.8296,7.7569,1.3906,0.9940,0.9183
20161026,6.7706,6.8141,7.7560,1.3898,0.9927,0.9161
20161027,6.7819,6.8214,7.7545,1.3953,0.9940,0.9171
20161028,6.7760,6.8027,7.7536,1.3938,0.9932,0.9146
20161031,6.7735,6.7900,7.7549,1.3917,0.9890,0.9122
20161101,6.7630,6.7359,7.7546,1.3887,0.9790,0.9056
20161102,6.7606,6.6914,7.7552,1.3826,0.9701,0.8994
20161103,6.7612,6.7059,7.7547,1.3843,0.9746,0.9014
20161104,6.7534,6.6890,7.7559,1.3832,0.9682,0.8992
20161107,6.7740,6.7414,7.7561,1.3902,0.9758,0.9060
20161108,6.7840,6.7445,7.7550,1.3890,0.9757,0.9063
20161109,6.7769,6.7950,7.7552,1.3953,0.9812,0.9131
20161110,6.7987,6.8389,7.7562,1.4089,0.9878,0.9189
20161111,,,,,,
20161114,6.8447,6.9422,7.7581,1.4175,0.9978,0.9326
20161115,6.8556,6.9408,7.7575,1.4154,1.0015,0.9323
20161116,6.8770,6.9557,7.7575,1.4148,1.0019,0.9347
20161117,6.8674,6.9833,7.7568,1.4177,1.0048,0.9384
20161118,6.8873,7.0193,7.7572,1.4255,1.0094,0.9434
20161121,6.8918,7.0208,7.7555,1.4260,1.0112,0.9437
20161122,6.8880,7.0058,7.7557,1.4246,1.0100,0.9418
20161123,6.9195,7.0451,7.7561,1.4325,1.0156,0.9470
20161124,,,,,,
20161125,6.9176,7.0221,7.7553,1.4287,1.0136,0.9438
20161128,6.9055,7.0341,7.7555,1.4260,1.0158,0.9455
20161129,6.8933,7.0013,7.7562,1.4263,1.0132,0.9411
20161130,6.8837,7.0335,7.7566,1.4336,1.0187,0.9454
20161201,6.8830,6.9958,7.7563,1.4270,1.0126,0.9404
20161202,6.8830,6.9733,7.7547,1.4207,1.0110,0.9376
20161205,6.8775,6.9368,7.7555,1.4232,1.0103,0.9326
20161206,6.8790,6.9405,7.7552,1.4195,1.0093,0.9331
20161207,6.8780,6.9140,7.7560,1.4182,1.0065,0.9295
20161208,6.8771,7.0011,7.7557,1.4240,1.0154,0.9412
20161209,6.9042,7.0542,7.7586,1.4312,1.0184,0.9487
20161212,6.9045,7.0117,7.7577,1.4258,1.0157,0.9429
20161213,6.8984,6.9922,7.7562,1.4236,1.0118,0.9403
20161214,6.9025,6.9777,7.7559,1.4227,1.0099,0.9384
20161215,6.9410,7.1648,7.7602,1.4478,1.0334,0.9639
20161216,6.9580,7.1096,7.7659,1.4450,1.0258,0.9564
20161219,6.9506,7.1167,7.7674,1.4458,1.0226,0.9575
20161220,6.9470,7.1549,7.7658,1.4443,1.0282,0.9625
20161221,6.9390,7.1317,7.7633,1.4434,1.0262,0.9592
20161222,6.9473,7.1122,7.7619,1.4476,1.0246,0.9568
20161223,6.9432,7.1138,7.7587,1.4469,1.0268,0.9570
20161226,,,,,,
20161227,6.9491,7.1098,7.7596,1.4490,1.0284,0.9562
20161228,6.9559,7.1550,7.7575,1.4522,1.0313,0.9626
20161229,6.9535,7.0888,7.7549,1.4482,1.0230,0.9537
20161230,6.9430,7.0462,7.7534,1.4465,1.0160,0.9477
20170102,,,,,,
20170103,6.9575,7.1376,7.7561,1.4498,1.0266,0.9601
20170104,6.9322,7.0963,7.7544,1.4409,1.0228,0.9546
20170105,6.8870,7.0138,7.7540,1.4292,1.0107,0.9436
20170106,6.9176,7.0398,7.7547,1.4372,1.0150,0.9470
20170109,6.9350,7.0291,7.7556,1.4345,1.0148,0.9455
20170110,6.9180,7.0313,7.7542,1.4348,1.0158,0.9459
20170111,6.9365,7.0801,7.7554,1.4364,1.0203,0.9523
20170112,6.8890,6.9700,7.7541,1.4221,1.0066,0.9376
20170113,6.8985,6.9977,7.7548,1.4313,1.0098,0.9412
20170116,,,,,,
20170117,6.8520,6.9532,7.7559,1.4171,1.0028,0.9350
20170118,6.8360,6.9614,7.7563,1.4235,1.0028,0.9362
20170119,6.8680,6.9955,7.7568,1.4289,1.0094,0.9407
20170120,,,,,,
20170123,6.8514,6.9233,7.7559,1.4186,0.9990,0.9311
20170124,6.8555,6.9177,7.7567,1.4178,0.9998,0.9303
20170125,6.8812,6.9214,7.7572,1.4168,0.9996,0.9308
20170126,6.8768,6.9694,7.7576,1.4250,1.0011,0.9372
20170127,6.8768,6.9568,7.7580,1.4281,0.9992,0.9355
